index,keyword,rank,bid,impressions,clicks,cpc,cost,bid_cal,impressions_cal,clicks_cal,attr
9,SUS가공,10,1300,86,3,1238.0,3715,0.0,0.0,0.0,저관련인기
9,스텐레스가공,10,1490,35,1,1241.0,1241,0.0,0.0,0.0,저관련비인기
9,파이프조인트,10,310,438,9,295.0,2659,0.0,0.0,0.0,저관련인기
9,NC가공,10,1350,301,2,1209.0,2418,0.0,0.0,0.0,저관련인기
9,레이져절단기,10,720,76,0,,0,0.0,0.0,0.0,저관련인기
9,금속테이블,10,90,33,2,90.0,180,0.0,0.0,0.0,저관련비인기
9,절곡가공,10,100,41,1,82.0,82,0.0,0.0,0.0,저관련비인기
9,부산금속제작,10,70,2,0,,0,0.0,0.0,0.0,저관련비인기
1,스테인레스가공,2,2080,103,8,1827.0,14615,0.3298969072164948,0.06329113924050633,0.6666666666666667,저관련인기
4,철제프레임제작,5,640,87,3,604.0,1812,0.11904761904761907,0.01470588235294118,0.0,저관련인기
9,PCRACK,10,70,78,1,70.0,70,0.0,0.0,0.0,저관련인기
9,판금가공,10,680,104,0,,0,0.0,0.0,0.0,저관련인기
9,알미늄가공,10,1190,30,2,998.0,1995,0.0,0.0,0.0,저관련비인기
7,파이프랙,8,870,447,6,707.0,4240,0.2711864406779661,0.06051873198847263,0.0,저관련인기
9,밀링가공,10,840,237,2,739.0,1478,0.0,0.0,0.0,저관련인기
9,금속가공업체,10,630,54,3,565.0,1696,0.0,0.0,0.0,저관련인기
9,판금제작,10,480,40,5,409.0,2045,0.0,0.0,0.0,고관련비인기
